date,devices,added,removed,scaled
2022/05/01 09:16:49,150,15,23,34
2022/05/01 09:17:05,158,8,0,36
2022/05/01 09:17:21,149,11,20,34
2022/05/01 09:17:37,148,9,10,33
2022/05/01 09:17:53,155,12,5,35
2022/05/01 09:18:09,156,6,5,36
2022/05/01 09:18:25,158,5,3,36
2022/05/01 09:18:41,160,6,4,37
2022/05/01 09:18:57,157,9,12,36
2022/05/01 09:19:13,150,2,9,34
2022/05/01 09:19:30,146,4,8,33
2022/05/01 09:19:46,151,10,5,34
2022/05/01 09:20:02,148,10,13,33
2022/05/01 09:20:18,153,10,5,35
2022/05/01 09:20:34,147,9,15,33
2022/05/01 09:20:50,141,11,17,31
2022/05/01 09:21:06,156,21,6,36
2022/05/01 09:21:22,155,9,10,35
2022/05/01 09:21:38,156,9,8,36
2022/05/01 09:21:54,150,4,10,34
2022/05/01 09:22:10,150,6,6,34
2022/05/01 09:22:27,151,7,6,34
2022/05/01 09:22:43,160,15,6,37
2022/05/01 09:22:59,162,11,9,38
2022/05/01 09:23:15,163,4,3,38
2022/05/01 09:23:32,164,7,6,38
2022/05/01 09:23:48,164,9,9,38
2022/05/01 09:24:04,164,9,9,38
2022/05/01 09:24:25,164,9,9,38
2022/05/01 09:24:41,160,5,9,37
2022/05/01 09:24:57,177,25,8,42
2022/05/01 09:25:13,170,12,19,40
2022/05/01 09:25:29,168,11,13,40
2022/05/01 09:25:50,169,8,7,40
2022/05/01 09:26:07,168,5,6,40
2022/05/01 09:26:23,172,10,6,41
2022/05/01 09:26:39,168,4,8,40
2022/05/01 09:26:55,162,8,14,38
2022/05/01 09:27:11,158,7,11,36
2022/05/01 09:27:27,163,8,3,38
2022/05/01 09:27:43,158,2,7,36
2022/05/01 09:27:59,151,4,11,34
2022/05/01 09:28:16,154,11,8,35
2022/05/01 09:28:32,157,12,9,36
2022/05/01 09:28:48,165,12,4,39
2022/05/01 09:29:04,145,5,25,32
2022/05/01 09:29:25,140,7,12,31
2022/05/01 09:29:41,135,6,11,29
2022/05/01 09:29:58,132,4,7,28
2022/05/01 09:30:14,130,4,6,28
2022/05/01 09:30:30,121,1,10,25
2022/05/01 09:30:46,119,2,4,24
2022/05/01 09:31:02,117,6,8,24
2022/05/01 09:31:18,117,7,7,24
2022/05/01 09:31:34,119,7,5,24
2022/05/01 09:31:50,127,11,3,27
2022/05/01 09:32:06,134,11,4,29
2022/05/01 09:32:22,135,12,11,29
2022/05/01 09:32:38,132,10,13,28
2022/05/01 09:32:55,129,9,12,27
2022/05/01 09:33:11,129,8,8,27
2022/05/01 09:33:27,130,7,6,28
2022/05/01 09:33:44,132,7,5,28
2022/05/01 09:34:00,135,8,5,29
2022/05/01 09:34:16,141,9,3,31
2022/05/01 09:34:32,147,8,2,33
2022/05/01 09:34:48,146,3,4,33
2022/05/01 09:35:04,146,5,5,33
2022/05/01 09:35:20,144,4,6,32
2022/05/01 09:35:36,143,6,7,32
2022/05/01 09:35:52,136,4,11,30
2022/05/01 09:36:08,135,9,10,29
2022/05/01 09:36:25,132,8,11,28
2022/05/01 09:36:41,127,5,10,27
2022/05/01 09:36:57,127,9,9,27
2022/05/01 09:37:27,138,19,8,30
2022/05/01 09:37:43,142,11,7,31
2022/05/01 09:37:59,142,8,8,31
2022/05/01 09:38:15,146,11,7,33
2022/05/01 09:38:32,146,9,9,33
2022/05/01 09:38:48,135,4,15,29
2022/05/01 09:39:04,132,1,4,28
2022/05/01 09:39:20,131,5,6,28
2022/05/01 09:39:36,126,2,7,26
2022/05/01 09:39:53,124,3,5,26
2022/05/01 09:40:09,124,7,7,26
2022/05/01 09:40:25,122,3,5,25
2022/05/01 09:40:41,123,6,5,25
2022/05/01 09:40:58,119,2,6,24
2022/05/01 09:41:14,122,3,0,25
2022/05/01 09:41:30,105,3,20,20
2022/05/01 09:41:46,101,6,10,19
2022/05/01 09:42:02,95,2,8,17
2022/05/01 09:42:19,90,5,10,15
2022/05/01 09:42:35,88,5,7,15
2022/05/01 09:42:51,90,6,4,15
2022/05/01 09:43:07,93,4,1,16
2022/05/01 09:43:28,97,9,5,17
2022/05/01 09:43:44,99,5,3,18
2022/05/01 09:44:00,103,5,1,19
2022/05/01 09:44:16,100,3,6,18
2022/05/01 09:44:32,104,6,2,20
2022/05/01 09:44:53,99,2,7,18
2022/05/01 09:45:09,99,5,5,18
2022/05/01 09:45:26,102,6,3,19
2022/05/01 09:45:47,97,6,11,17
2022/05/01 09:46:03,97,3,3,17
2022/05/01 09:46:19,95,5,7,17
2022/05/01 09:46:35,92,2,5,16
2022/05/01 09:46:52,87,1,6,14
2022/05/01 09:47:08,91,7,3,15
2022/05/01 09:47:24,98,7,0,18
2022/05/01 09:47:40,97,6,7,17
2022/05/01 09:48:04,98,12,11,18
2022/05/01 09:48:26,99,5,4,18
2022/05/01 09:48:42,96,4,7,17
2022/05/01 09:48:58,107,12,1,20
2022/05/01 09:49:14,105,4,6,20
2022/05/01 09:49:31,106,6,5,20
2022/05/01 09:49:47,102,3,7,19
2022/05/01 09:50:03,106,5,1,20
2022/05/01 09:50:26,107,7,6,20
2022/05/01 09:50:42,112,6,1,22
2022/05/01 09:51:05,120,10,2,25
2022/05/01 09:51:21,121,6,5,25
2022/05/01 09:51:37,120,6,7,25
2022/05/01 09:51:53,123,6,3,25
2022/05/01 09:52:09,120,7,10,25
2022/05/01 09:52:25,123,3,0,25
2022/05/01 09:52:41,121,5,7,25
2022/05/01 09:53:02,116,11,16,23
2022/05/01 09:53:18,116,4,4,23
2022/05/01 09:53:34,118,8,6,24
2022/05/01 09:53:50,120,5,3,25
2022/05/01 09:54:06,120,4,4,25
2022/05/01 09:54:23,123,3,0,25
2022/05/01 09:54:39,123,9,9,25
2022/05/01 09:54:55,139,21,5,30
2022/05/01 09:55:25,144,17,12,32
2022/05/01 09:55:41,143,5,6,32
2022/05/01 09:55:57,141,4,6,31
2022/05/01 09:56:13,137,3,7,30
2022/05/01 09:56:30,142,9,4,31
2022/05/01 09:56:46,141,3,4,31
2022/05/01 09:57:02,145,4,0,32
2022/05/01 09:57:18,135,2,12,29
2022/05/01 09:57:34,136,6,5,30
2022/05/01 09:57:50,135,6,7,29
2022/05/01 09:58:06,133,4,6,29
2022/05/01 09:58:22,147,19,5,33
2022/05/01 09:58:38,157,16,6,36
2022/05/01 09:58:55,157,9,9,36
2022/05/01 09:59:11,142,6,21,31
2022/05/01 09:59:27,131,5,16,28
2022/05/01 09:59:43,133,7,5,29
2022/05/01 10:00:00,136,5,2,30
2022/05/01 10:00:17,136,3,3,30
2022/05/01 10:00:33,132,4,8,28
2022/05/01 10:00:49,135,6,3,29
2022/05/01 10:01:05,141,10,4,31
2022/05/01 10:01:21,145,5,1,32
2022/05/01 10:01:37,154,15,6,35
2022/05/01 10:01:53,159,10,5,37
2022/05/01 10:02:10,174,17,2,41
2022/05/01 10:02:26,163,9,20,38
2022/05/01 10:02:42,155,9,17,35
2022/05/01 10:02:58,151,4,8,34
2022/05/01 10:03:14,152,7,6,35
2022/05/01 10:03:30,157,12,7,36
2022/05/01 10:03:46,155,4,6,35
2022/05/01 10:04:02,161,9,3,37
2022/05/01 10:04:18,162,5,4,38
2022/05/01 10:04:34,161,5,6,37
2022/05/01 10:04:50,160,3,4,37
2022/05/01 10:05:06,160,9,9,37
2022/05/01 10:05:23,153,1,8,35
2022/05/01 10:05:39,140,2,15,31
2022/05/01 10:05:55,133,3,10,29
2022/05/01 10:06:12,117,4,20,24
2022/05/01 10:06:28,103,1,15,19
2022/05/01 10:06:44,98,7,12,18
2022/05/01 10:07:00,102,9,5,19
2022/05/01 10:07:16,104,8,6,20
2022/05/01 10:07:32,95,2,11,17
2022/05/01 10:07:48,97,6,4,17
2022/05/01 10:08:04,102,15,10,19
2022/05/01 10:08:20,103,7,6,19
2022/05/01 10:08:37,102,3,4,19
2022/05/01 10:08:53,100,5,7,18
2022/05/01 10:09:09,106,13,7,20
2022/05/01 10:09:25,113,9,2,22
2022/05/01 10:09:41,117,6,2,24
2022/05/01 10:09:57,117,4,4,24
2022/05/01 10:10:13,120,5,2,25
2022/05/01 10:10:29,128,8,0,27
2022/05/01 10:10:46,128,5,5,27
2022/05/01 10:11:02,128,8,8,27
2022/05/01 10:11:18,129,8,7,27
2022/05/01 10:11:34,133,6,2,29
2022/05/01 10:11:50,134,6,5,29
2022/05/01 10:12:06,124,5,15,26
2022/05/01 10:12:22,118,0,6,24
2022/05/01 10:12:38,123,8,3,25
2022/05/01 10:12:55,120,1,4,25
2022/05/01 10:13:11,108,2,14,21
2022/05/01 10:13:27,99,2,11,18
2022/05/01 10:13:43,94,2,7,16
2022/05/01 10:13:59,94,4,4,16
2022/05/01 10:14:15,93,7,8,16
2022/05/01 10:14:31,88,3,8,15
2022/05/01 10:14:47,87,5,6,14
2022/05/01 10:15:03,79,3,11,12
2022/05/01 10:15:19,73,2,8,10
2022/05/01 10:15:35,67,1,7,8
2022/05/01 10:15:51,74,12,5,10
2022/05/01 10:16:07,76,8,6,11
2022/05/01 10:16:23,85,10,1,14
2022/05/01 10:16:39,83,5,7,13
2022/05/01 10:16:56,84,2,1,13
2022/05/01 10:17:12,83,2,3,13
2022/05/01 10:17:28,88,7,2,15
2022/05/01 10:17:44,95,8,1,17
2022/05/01 10:18:00,98,5,2,18
2022/05/01 10:18:16,96,4,6,17
2022/05/01 10:18:32,93,0,3,16
2022/05/01 10:18:49,96,6,3,17
2022/05/01 10:19:05,100,5,1,18
2022/05/01 10:19:21,106,8,2,20
2022/05/01 10:19:37,114,9,1,23
2022/05/01 10:19:53,106,4,12,20
2022/05/01 10:20:09,104,7,9,20
2022/05/01 10:20:25,97,3,10,17
2022/05/01 10:20:42,101,9,5,19
2022/05/01 10:20:58,101,3,3,19
2022/05/01 10:21:14,101,4,4,19
2022/05/01 10:21:30,97,3,7,17
2022/05/01 10:21:47,89,2,10,15
2022/05/01 10:22:03,88,2,3,15
2022/05/01 10:22:19,87,3,4,14
2022/05/01 10:22:35,89,2,0,15
2022/05/01 10:22:51,83,0,6,13
2022/05/01 10:23:07,84,7,6,13
2022/05/01 10:23:23,80,3,7,12
2022/05/01 10:23:39,76,5,9,11
2022/05/01 10:23:56,77,5,4,11
2022/05/01 10:24:12,73,4,8,10
2022/05/01 10:24:28,72,4,5,10
2022/05/01 10:24:44,65,1,8,7
2022/05/01 10:25:00,62,1,4,6
2022/05/01 10:25:17,59,3,6,5
2022/05/01 10:25:33,57,1,3,5
2022/05/01 10:25:49,51,0,6,3
2022/05/01 10:26:05,49,0,2,2
2022/05/01 10:26:21,47,0,2,2
2022/05/01 10:26:38,48,2,1,2
2022/05/01 10:26:54,50,3,1,3
2022/05/01 10:27:10,43,1,8,0
2022/05/01 10:27:26,47,6,2,2
2022/05/01 10:27:42,41,0,6,0
2022/05/01 10:27:59,41,3,3,0
2022/05/01 10:28:15,37,4,8,0
2022/05/01 10:28:31,35,2,4,-1
2022/05/01 10:28:47,36,2,1,-1
2022/05/01 10:29:03,37,2,1,0
2022/05/01 10:29:19,36,2,3,-1
2022/05/01 10:29:35,36,1,1,-1
2022/05/01 10:29:52,37,1,0,0
2022/05/01 10:30:08,38,1,0,0
2022/05/01 10:30:24,38,2,2,0
2022/05/01 10:30:40,38,2,2,0
2022/05/01 10:30:56,39,3,2,0
2022/05/01 10:31:12,43,5,1,0
2022/05/01 10:31:29,40,2,5,0
2022/05/01 10:31:45,42,2,0,0
2022/05/01 10:32:01,45,5,2,1
2022/05/01 10:32:17,46,2,1,1
2022/05/01 10:32:33,48,4,2,2
2022/05/01 10:32:49,47,1,2,2
2022/05/01 10:33:06,47,2,2,2
2022/05/01 10:33:22,49,5,3,2
2022/05/01 10:33:38,49,2,2,2
2022/05/01 10:33:54,50,2,1,3
2022/05/01 10:34:10,51,2,1,3
2022/05/01 10:34:26,50,1,2,3
2022/05/01 10:34:42,50,2,2,3
2022/05/01 10:34:58,49,1,2,2
2022/05/01 10:35:14,47,3,5,2
2022/05/01 10:35:31,50,7,4,3
2022/05/01 10:35:47,51,3,2,3
2022/05/01 10:36:03,50,2,3,3
2022/05/01 10:36:19,50,4,4,3
2022/05/01 10:36:35,48,2,4,2
2022/05/01 10:36:51,47,0,1,2
2022/05/01 10:37:07,45,0,2,1
2022/05/01 10:37:23,43,1,3,0
2022/05/01 10:37:39,43,1,1,0
2022/05/01 10:37:56,44,5,4,1
2022/05/01 10:38:12,42,1,3,0
2022/05/01 10:38:28,42,1,1,0
2022/05/01 10:38:44,42,2,2,0
2022/05/01 10:39:00,42,2,2,0
2022/05/01 10:39:16,41,1,2,0
2022/05/01 10:39:32,41,5,5,0
2022/05/01 10:39:48,39,1,3,0
2022/05/01 10:40:04,43,6,2,0
2022/05/01 10:40:20,42,3,4,0
2022/05/01 10:40:36,43,4,3,0
2022/05/01 10:40:52,45,2,0,1
2022/05/01 10:41:08,46,3,2,1
2022/05/01 10:41:25,47,2,1,2
2022/05/01 10:41:41,49,4,2,2
2022/05/01 10:41:57,48,5,6,2
2022/05/01 10:42:13,50,3,1,3
2022/05/01 10:42:29,51,2,1,3
2022/05/01 10:42:45,51,1,1,3
2022/05/01 10:43:01,52,3,2,3
2022/05/01 10:43:17,53,2,1,4
2022/05/01 10:43:34,49,1,5,2
2022/05/01 10:43:50,50,2,1,3
2022/05/01 10:44:06,45,2,7,1
2022/05/01 10:44:22,45,3,3,1
2022/05/01 10:44:38,40,0,5,0
2022/05/01 10:44:54,40,3,3,0
2022/05/01 10:45:10,39,1,2,0
2022/05/01 10:45:26,37,0,2,0
2022/05/01 10:45:42,37,2,2,0
2022/05/01 10:45:58,37,5,5,0
2022/05/01 10:46:14,37,3,3,0
2022/05/01 10:46:30,40,5,2,0
2022/05/01 10:46:47,42,3,1,0
2022/05/01 10:47:03,42,2,2,0
2022/05/01 10:47:19,46,7,3,1
2022/05/01 10:47:35,47,3,2,2
2022/05/01 10:47:51,51,6,2,3
2022/05/01 10:48:07,52,3,2,3
2022/05/01 10:48:23,54,5,3,4
2022/05/01 10:48:39,60,6,0,6
2022/05/01 10:48:55,59,1,2,5
2022/05/01 10:49:11,56,1,4,5
2022/05/01 10:49:28,59,3,0,5
2022/05/01 10:49:44,58,1,2,5
2022/05/01 10:50:00,57,4,5,5
2022/05/01 10:50:16,59,5,3,5
2022/05/01 10:50:32,59,5,5,5
2022/05/01 10:50:48,58,1,2,5
2022/05/01 10:51:04,59,3,2,5
2022/05/01 10:51:20,58,5,6,5
2022/05/01 10:51:36,58,3,3,5
2022/05/01 10:51:52,54,3,7,4
2022/05/01 10:52:08,55,5,4,4
2022/05/01 10:52:24,52,2,5,3
2022/05/01 10:52:40,47,1,6,2
2022/05/01 10:52:57,46,0,1,1
2022/05/01 10:53:13,48,3,1,2
2022/05/01 10:53:29,48,2,2,2
2022/05/01 10:53:45,50,3,1,3
2022/05/01 10:54:01,49,2,3,2
2022/05/01 10:54:17,52,5,2,3
2022/05/01 10:54:33,51,2,3,3
2022/05/01 10:54:50,49,0,2,2
2022/05/01 10:55:06,50,3,2,3
2022/05/01 10:55:22,48,2,4,2
2022/05/01 10:55:38,44,0,4,1
2022/05/01 10:55:54,40,1,5,0
2022/05/01 10:56:10,35,1,6,-1
2022/05/01 10:56:26,40,6,1,0
2022/05/01 10:56:42,42,3,1,0
2022/05/01 10:56:58,42,2,2,0
2022/05/01 10:57:14,42,3,3,0
2022/05/01 10:57:30,44,3,1,1
2022/05/01 10:57:46,42,0,2,0
2022/05/01 10:58:03,42,2,2,0
2022/05/01 10:58:19,37,0,5,0
2022/05/01 10:58:35,38,4,3,0
2022/05/01 10:58:51,42,4,0,0
2022/05/01 10:59:07,43,4,3,0
2022/05/01 10:59:23,45,4,2,1
2022/05/01 10:59:39,46,1,0,1
2022/05/01 10:59:55,47,2,1,2
2022/05/01 11:00:12,47,1,1,2
2022/05/01 11:00:28,42,1,6,0
2022/05/01 11:00:44,41,1,2,0
2022/05/01 11:01:00,42,3,2,0
2022/05/01 11:01:16,41,2,3,0
2022/05/01 11:01:32,40,2,3,0
2022/05/01 11:01:48,44,4,0,1
2022/05/01 11:02:04,46,3,1,1
2022/05/01 11:02:20,49,4,1,2
2022/05/01 11:02:36,50,5,4,3
2022/05/01 11:02:52,51,4,3,3
2022/05/01 11:03:08,50,2,3,3
2022/05/01 11:03:24,49,3,4,2
2022/05/01 11:03:40,50,2,1,3
2022/05/01 11:03:57,49,2,3,2
2022/05/01 11:04:13,49,1,1,2
2022/05/01 11:04:29,51,3,1,3
2022/05/01 11:04:45,54,5,2,4
2022/05/01 11:05:01,53,2,3,4
2022/05/01 11:05:17,52,0,1,3
2022/05/01 11:05:33,51,2,3,3
2022/05/01 11:05:50,48,2,5,2
2022/05/01 11:06:06,46,1,3,1
2022/05/01 11:06:22,47,5,4,2
2022/05/01 11:06:38,48,7,6,2
2022/05/01 11:06:54,50,6,4,3
2022/05/01 11:07:10,49,1,2,2
2022/05/01 11:07:26,49,1,1,2
2022/05/01 11:07:42,49,2,2,2
2022/05/01 11:07:58,49,2,2,2
2022/05/01 11:08:14,49,1,1,2
2022/05/01 11:08:30,49,3,3,2
2022/05/01 11:08:46,45,1,5,1
2022/05/01 11:09:03,44,1,2,1
2022/05/01 11:09:19,46,3,1,1
2022/05/01 11:09:35,44,0,2,1
2022/05/01 11:09:51,44,1,1,1
2022/05/01 11:10:07,47,4,1,2
2022/05/01 11:10:23,44,1,4,1
2022/05/01 11:10:39,40,3,7,0
2022/05/01 11:10:55,38,2,4,0
2022/05/01 11:11:11,38,1,1,0
2022/05/01 11:11:28,40,4,2,0
2022/05/01 11:11:44,41,3,2,0
2022/05/01 11:12:00,42,3,2,0
2022/05/01 11:12:16,42,2,2,0
2022/05/01 11:12:32,43,2,1,0
2022/05/01 11:12:48,43,2,2,0
2022/05/01 11:13:04,50,10,3,3
2022/05/01 11:13:20,54,6,2,4
2022/05/01 11:13:36,56,3,1,5
2022/05/01 11:13:52,57,2,1,5
2022/05/01 11:14:08,54,2,5,4
2022/05/01 11:14:24,54,1,1,4
2022/05/01 11:14:41,52,1,3,3
2022/05/01 11:14:57,53,2,1,4
2022/05/01 11:15:13,56,4,1,5
2022/05/01 11:15:29,56,4,4,5
2022/05/01 11:15:45,53,1,4,4
2022/05/01 11:16:01,54,3,2,4
2022/05/01 11:16:17,56,5,3,5
2022/05/01 11:16:34,58,4,2,5
2022/05/01 11:16:50,57,1,2,5
2022/05/01 11:17:06,51,2,8,3
2022/05/01 11:17:22,47,2,6,2
2022/05/01 11:17:38,48,3,2,2
2022/05/01 11:17:54,48,1,1,2
2022/05/01 11:18:10,46,2,4,1
2022/05/01 11:18:26,47,2,1,2
2022/05/01 11:18:42,46,0,1,1
2022/05/01 11:18:58,45,0,1,1
2022/05/01 11:19:14,41,0,4,0
2022/05/01 11:19:31,41,3,3,0
2022/05/01 11:19:47,40,1,2,0
2022/05/01 11:20:03,38,1,3,0
2022/05/01 11:20:19,35,1,4,-1
2022/05/01 11:20:35,31,0,4,-2
2022/05/01 11:20:51,32,3,2,-2
2022/05/01 11:21:07,34,3,1,-1
2022/05/01 11:21:23,38,6,2,0
2022/05/01 11:21:39,38,3,3,0
2022/05/01 11:21:56,38,1,1,0
2022/05/01 11:22:12,39,3,2,0
2022/05/01 11:22:28,40,3,2,0
2022/05/01 11:22:44,43,3,0,0
2022/05/01 11:23:00,43,1,1,0
2022/05/01 11:23:16,49,6,0,2
2022/05/01 11:23:32,48,2,3,2
2022/05/01 11:23:48,48,2,2,2
2022/05/01 11:24:04,53,5,0,4
2022/05/01 11:24:20,54,2,1,4
2022/05/01 11:24:36,55,2,1,4
2022/05/01 11:24:53,53,2,4,4
2022/05/01 11:25:09,52,2,3,3
2022/05/01 11:25:25,50,3,5,3
2022/05/01 11:25:41,50,3,3,3
2022/05/01 11:25:57,49,1,2,2
2022/05/01 11:26:13,46,0,3,1
2022/05/01 11:26:29,43,1,4,0
2022/05/01 11:26:45,40,0,3,0
2022/05/01 11:27:02,40,2,2,0
2022/05/01 11:27:18,38,3,5,0
2022/05/01 11:27:34,38,3,3,0
2022/05/01 11:27:50,39,3,2,0
2022/05/01 11:28:06,36,1,4,-1
2022/05/01 11:28:22,41,6,1,0
2022/05/01 11:28:38,42,4,3,0
2022/05/01 11:28:54,46,6,2,1
2022/05/01 11:29:10,48,3,1,2
2022/05/01 11:29:26,46,2,4,1
2022/05/01 11:29:43,46,3,3,1
2022/05/01 11:29:59,48,3,1,2
2022/05/01 11:30:15,51,3,0,3
2022/05/01 11:30:31,51,1,1,3
2022/05/01 11:30:47,55,4,0,4
2022/05/01 11:31:03,53,0,2,4
2022/05/01 11:31:19,52,2,3,3
2022/05/01 11:31:35,52,3,3,3
2022/05/01 11:31:51,50,1,3,3
2022/05/01 11:32:07,55,5,0,4
2022/05/01 11:32:23,51,3,7,3
2022/05/01 11:32:39,51,3,3,3
2022/05/01 11:32:56,49,5,7,2
2022/05/01 11:33:12,50,4,3,3
2022/05/01 11:33:28,51,2,1,3
2022/05/01 11:33:44,52,5,4,3
2022/05/01 11:34:00,50,2,4,3
2022/05/01 11:34:16,48,1,3,2
2022/05/01 11:34:32,48,1,1,2
2022/05/01 11:34:49,49,4,3,2
2022/05/01 11:35:05,51,3,1,3
2022/05/01 11:35:21,51,2,2,3
2022/05/01 11:35:37,48,0,3,2
2022/05/01 11:35:53,49,2,1,2
2022/05/01 11:36:09,47,4,6,2
2022/05/01 11:36:25,48,4,3,2
2022/05/01 11:36:42,49,4,3,2
2022/05/01 11:36:58,46,2,5,1
2022/05/01 11:37:14,45,1,2,1
2022/05/01 11:37:30,43,0,2,0
2022/05/01 11:37:46,39,1,5,0
2022/05/01 11:38:02,39,2,2,0
2022/05/01 11:38:18,38,0,1,0
2022/05/01 11:38:34,41,3,0,0
2022/05/01 11:38:50,37,1,5,0
2022/05/01 11:39:06,37,2,2,0
2022/05/01 11:39:22,36,1,2,-1
2022/05/01 11:39:38,42,7,1,0
2022/05/01 11:39:55,40,1,3,0
2022/05/01 11:40:11,42,4,2,0
2022/05/01 11:40:27,39,3,6,0
2022/05/01 11:40:43,40,4,3,0
2022/05/01 11:40:59,44,5,1,1
2022/05/01 11:41:15,46,2,0,1
2022/05/01 11:41:31,49,4,1,2
2022/05/01 11:41:47,51,4,2,3
2022/05/01 11:42:03,55,6,2,4
2022/05/01 11:42:19,56,1,0,5
2022/05/01 11:42:36,58,4,2,5
2022/05/01 11:42:52,59,2,1,5
2022/05/01 11:43:08,58,3,4,5
2022/05/01 11:43:24,60,3,1,6
2022/05/01 11:43:40,55,2,7,4
2022/05/01 11:43:56,58,4,1,5
2022/05/01 11:44:12,57,3,4,5
2022/05/01 11:44:28,56,1,2,5
2022/05/01 11:44:45,58,6,4,5
2022/05/01 11:45:01,53,0,5,4
2022/05/01 11:45:17,53,2,2,4
2022/05/01 11:45:33,54,3,2,4
2022/05/01 11:45:49,54,4,4,4
2022/05/01 11:46:05,50,2,6,3
2022/05/01 11:46:21,51,2,1,3
2022/05/01 11:46:37,53,6,4,4
2022/05/01 11:46:53,54,3,2,4
2022/05/01 11:47:09,54,4,4,4
2022/05/01 11:47:25,54,3,3,4
2022/05/01 11:47:41,55,3,2,4
2022/05/01 11:47:58,54,3,4,4
2022/05/01 11:48:14,52,1,3,3
2022/05/01 11:48:30,55,4,1,4
2022/05/01 11:48:46,53,4,6,4
2022/05/01 11:49:02,54,1,0,4
2022/05/01 11:49:18,57,4,1,5
2022/05/01 11:49:34,59,3,1,5
2022/05/01 11:49:50,56,1,4,5
2022/05/01 11:50:06,56,4,4,5
2022/05/01 11:50:22,59,5,2,5
2022/05/01 11:50:38,56,4,7,5
2022/05/01 11:50:54,54,1,3,4
2022/05/01 11:51:11,51,2,5,3
2022/05/01 11:51:27,50,3,4,3
2022/05/01 11:51:43,49,1,2,2
2022/05/01 11:51:59,47,1,3,2
2022/05/01 11:52:15,50,4,1,3
2022/05/01 11:52:31,47,0,3,2
2022/05/01 11:52:47,46,4,5,1
2022/05/01 11:53:03,48,3,1,2
2022/05/01 11:53:19,43,1,6,0
2022/05/01 11:53:35,45,5,3,1
2022/05/01 11:53:51,44,0,1,1
2022/05/01 11:54:07,41,0,3,0
2022/05/01 11:54:23,44,7,4,1
2022/05/01 11:54:39,44,1,1,1
2022/05/01 11:54:56,45,2,1,1
2022/05/01 11:55:12,45,2,2,1
2022/05/01 11:55:28,42,0,3,0
2022/05/01 11:55:44,46,5,1,1
2022/05/01 11:56:00,45,0,1,1
2022/05/01 11:56:16,45,4,4,1
2022/05/01 11:56:32,45,0,0,1
2022/05/01 11:56:48,44,2,3,1
2022/05/01 11:57:05,43,1,2,0
2022/05/01 11:57:21,43,1,1,0
2022/05/01 11:57:37,38,1,6,0
2022/05/01 11:57:53,39,1,0,0
2022/05/01 11:58:09,40,2,1,0
2022/05/01 11:58:25,39,5,6,0
2022/05/01 11:58:41,38,1,2,0
2022/05/01 11:58:57,38,3,3,0
2022/05/01 11:59:14,37,1,2,0
2022/05/01 11:59:30,38,1,0,0
2022/05/01 11:59:46,34,1,5,-1
2022/05/01 12:00:02,36,2,0,-1
2022/05/01 12:00:18,37,3,2,0
2022/05/01 12:00:34,38,2,1,0
2022/05/01 12:00:50,38,4,4,0
2022/05/01 12:01:06,38,1,1,0
2022/05/01 12:01:22,41,4,1,0
2022/05/01 12:01:38,42,2,1,0
2022/05/01 12:01:54,44,3,1,1
2022/05/01 12:02:11,43,1,2,0
2022/05/01 12:02:27,38,2,7,0
2022/05/01 12:02:43,41,3,0,0
2022/05/01 12:02:59,38,0,3,0
2022/05/01 12:03:15,39,2,1,0
2022/05/01 12:03:31,41,2,0,0
2022/05/01 12:03:47,40,0,1,0
2022/05/01 12:04:03,40,2,2,0
2022/05/01 12:04:19,41,4,3,0
2022/05/01 12:04:35,43,4,2,0
2022/05/01 12:04:51,40,1,4,0
2022/05/01 12:05:07,45,6,1,1
2022/05/01 12:05:23,43,2,4,0
2022/05/01 12:05:39,45,3,1,1
2022/05/01 12:05:56,44,2,3,1
2022/05/01 12:06:12,45,5,4,1
2022/05/01 12:06:28,55,12,2,4
2022/05/01 12:06:44,55,2,2,4
2022/05/01 12:07:00,58,4,1,5
2022/05/01 12:07:17,62,6,2,6
2022/05/01 12:07:33,64,5,3,7
2022/05/01 12:07:49,66,3,1,8
2022/05/01 12:08:05,69,5,2,9
2022/05/01 12:08:21,68,3,4,8
2022/05/01 12:08:37,70,5,3,9
2022/05/01 12:08:53,73,4,1,10
2022/05/01 12:09:09,73,5,5,10
2022/05/01 12:09:25,74,3,2,10
2022/05/01 12:09:41,73,2,3,10
2022/05/01 12:09:58,74,3,2,10
2022/05/01 12:10:14,69,1,6,9
2022/05/01 12:10:30,62,2,9,6
2022/05/01 12:10:46,59,0,3,5
2022/05/01 12:11:02,56,0,3,5
2022/05/01 12:11:18,52,2,6,3
2022/05/01 12:11:34,49,2,5,2
2022/05/01 12:11:50,48,1,2,2
2022/05/01 12:12:06,42,0,6,0
2022/05/01 12:12:23,43,5,4,0
2022/05/01 12:12:39,43,4,4,0
2022/05/01 12:12:55,44,5,4,1
2022/05/01 12:13:11,42,2,4,0
2022/05/01 12:13:27,45,6,3,1
2022/05/01 12:13:43,48,5,2,2
2022/05/01 12:13:59,49,4,3,2
2022/05/01 12:14:15,51,3,1,3
2022/05/01 12:14:31,51,2,2,3
2022/05/01 12:14:47,52,1,0,3
2022/05/01 12:15:04,54,2,0,4
2022/05/01 12:15:20,53,4,5,4
2022/05/01 12:15:36,56,4,1,5
2022/05/01 12:15:52,57,2,1,5
2022/05/01 12:16:08,57,0,0,5
2022/05/01 12:16:24,57,5,5,5
2022/05/01 12:16:40,58,5,4,5
